Timestamp,VSet,VMon,IMon,ChStatus
14_40_24,0.0,0.0579999983310699,0.0820000022649765,3
14_40_26,0.5,0.5820000171661377,0.0309999994933605,3
14_40_27,1.0,0.9269999861717224,0.0430000014603138,3
14_40_27,1.5,1.4529999494552612,0.0370000004768371,3
14_40_28,2.0,1.8849999904632568,0.0810000002384185,3
14_40_29,2.5,2.414999961853028,0.0199999995529651,3
14_40_30,3.0,2.914999961853028,0.0089999996125698,3
14_40_31,3.5,3.4119999408721924,0.0049999998882412,3
14_40_31,4.0,3.911999940872192,0.003000000026077,3
14_40_32,4.5,4.408999919891357,0.0040000001899898,3
14_40_33,5.0,4.9070000648498535,0.003000000026077,3
14_40_34,5.5,5.40399980545044,0.0040000001899898,3
14_40_35,6.0,5.90399980545044,0.0049999998882412,3
14_40_35,6.5,6.400000095367432,0.006000000052154,3
14_40_36,7.0,6.8979997634887695,0.0049999998882412,3
14_40_37,7.5,7.394000053405762,0.0049999998882412,3
14_40_38,8.0,7.892000198364258,0.0070000002160668,3
14_40_39,8.5,8.387999534606934,0.0049999998882412,3
14_40_39,9.0,8.88599967956543,0.0080000003799796,3
14_40_40,9.5,9.383000373840332,0.0089999996125698,3
14_40_41,10.0,9.883000373840332,0.0080000003799796,3
14_40_42,10.5,10.378999710083008,0.0080000003799796,3
14_40_43,11.0,10.876999855041504,0.0070000002160668,3
14_40_43,11.5,11.373000144958496,0.0080000003799796,3
14_40_44,12.0,11.875,0.0099999997764825,3
14_40_45,12.5,12.371000289916992,0.0099999997764825,3
14_40_46,13.0,12.871000289916992,0.0089999996125698,3
14_40_47,13.5,13.366999626159668,0.0080000003799796,3
14_40_47,14.0,13.868000030517578,0.0070000002160668,3
14_40_48,14.5,14.36400032043457,0.0089999996125698,3
14_40_49,15.0,14.864999771118164,0.0080000003799796,3
14_40_50,15.5,15.361000061035156,0.0070000002160668,3
14_40_51,16.0,15.861000061035156,0.0070000002160668,3
14_40_51,16.5,16.358999252319336,0.0049999998882412,3
14_40_52,17.0,16.860000610351562,0.003000000026077,3
14_40_53,17.5,17.35700035095215,0.0010000000474974,3
14_40_54,18.0,17.85700035095215,0.0,3
14_40_55,18.5,18.35400009155273,0.0040000001899898,3
