Timestamp,VSet,VMon,IMon,ChStatus
13_08_26,-0.0,-0.0579999983310699,0.0780000016093254,3
13_08_27,-0.5,-0.6069999933242798,0.0719999969005584,3
13_08_28,-1.0,-0.8999999761581421,0.0719999969005584,3
13_08_29,-1.5,-1.406000018119812,0.0370000004768371,3
13_08_30,-2.0,-1.9049999713897705,0.0289999991655349,3
13_08_30,-2.5,-2.4019999504089355,0.0299999993294477,3
13_08_31,-3.0,-2.9019999504089355,0.032999999821186,3
13_08_32,-3.5,-3.400000095367432,0.0309999994933605,3
13_08_33,-4.0,-3.8989999294281006,0.0,3
13_08_34,-4.5,-4.394999980926514,0.0049999998882412,3
13_08_34,-5.0,-4.895999908447266,0.0199999995529651,3
13_08_35,-5.5,-5.392000198364258,0.0209999997168779,3
13_08_36,-6.0,-5.89300012588501,0.0199999995529651,3
13_08_37,-6.5,-6.38700008392334,0.0209999997168779,3
13_08_38,-7.0,-6.88700008392334,0.0230000000447034,3
13_08_38,-7.5,-7.382999897003174,0.0240000002086162,3
13_08_39,-8.0,-7.882999897003174,0.025000000372529,3
13_08_40,-8.5,-8.378000259399414,0.0270000007003545,3
13_08_41,-9.0,-8.876999855041504,0.0270000007003545,3
13_08_42,-9.5,-9.37399959564209,0.0199999995529651,3
13_08_42,-10.0,-9.873000144958496,0.0199999995529651,3
13_08_43,-10.5,-10.369999885559082,0.0199999995529651,3
13_08_44,-11.0,-10.868000030517578,0.0199999995529651,3
13_08_45,-11.5,-11.36400032043457,0.0219999998807907,3
13_08_46,-12.0,-11.86400032043457,0.0230000000447034,3
13_08_46,-12.5,-12.36299991607666,0.0240000002086162,3
13_08_47,-13.0,-12.86299991607666,0.025000000372529,3
13_08_48,-13.5,-13.359999656677246,0.0240000002086162,3
13_08_49,-14.0,-13.859999656677246,0.0270000007003545,3
13_08_50,-14.5,-14.355999946594238,0.0260000005364418,3
13_08_50,-15.0,-14.857000350952148,0.0240000002086162,3
13_08_51,-15.5,-15.354000091552734,0.025000000372529,3
13_08_52,-16.0,-15.852999687194824,0.0260000005364418,3
13_08_53,-16.5,-16.351999282836914,0.0230000000447034,3
13_08_54,-17.0,-16.85300064086914,0.0240000002086162,3
13_08_54,-17.5,-17.349000930786133,0.0230000000447034,3
13_08_55,-18.0,-17.85099983215332,0.0240000002086162,3
13_08_56,-18.5,-18.349000930786133,0.0260000005364418,3
13_08_57,-19.0,-18.85099983215332,0.0260000005364418,3
13_08_58,-19.5,-19.347999572753903,0.0260000005364418,3
13_08_58,-20.0,-19.847000122070312,0.0260000005364418,3
13_08_59,-20.5,-20.34499931335449,0.0270000007003545,3
13_09_00,-21.0,-20.84600067138672,0.0270000007003545,3
13_09_01,-21.5,-21.34600067138672,0.0299999993294477,3
13_09_02,-22.0,-21.84600067138672,0.0299999993294477,3
