Timestamp,VSet,VMon,IMon,ChStatus
15_47_55,-0.0,-0.0390000008046627,0.096000000834465,3
15_47_56,-0.5,-0.5559999942779541,0.0149999996647238,3
15_47_57,-1.0,-0.9079999923706056,0.1129999980330467,3
15_47_58,-1.5,-1.4049999713897705,0.0120000001043081,3
15_47_59,-2.0,-1.9049999713897705,0.0410000011324882,3
15_47_59,-2.5,-2.4019999504089355,0.0230000000447034,3
15_48_00,-3.0,-2.9030001163482666,0.0309999994933605,3
15_48_01,-3.5,-3.3989999294281006,0.0179999992251396,3
15_48_02,-4.0,-3.900000095367432,0.0230000000447034,3
15_48_03,-4.5,-4.395999908447266,0.0199999995529651,3
15_48_03,-5.0,-4.895999908447266,0.0219999998807907,3
15_48_04,-5.5,-5.39300012588501,0.0189999993890523,3
15_48_05,-6.0,-5.89300012588501,0.0209999997168779,3
15_48_06,-6.5,-6.388000011444092,0.0199999995529651,3
15_48_07,-7.0,-6.888000011444092,0.0219999998807907,3
15_48_07,-7.5,-7.383999824523926,0.0179999992251396,3
15_48_08,-8.0,-7.882999897003174,0.0219999998807907,3
15_48_09,-8.5,-8.378000259399414,0.0160000007599592,3
15_48_10,-9.0,-8.876999855041504,0.0209999997168779,3
15_48_11,-9.5,-9.37399959564209,0.0149999996647238,3
15_48_11,-10.0,-9.87399959564209,0.0189999993890523,3
15_48_12,-10.5,-10.371000289916992,0.0179999992251396,3
15_48_13,-11.0,-10.869000434875488,0.0179999992251396,3
15_48_14,-11.5,-11.366999626159668,0.0149999996647238,3
15_48_15,-12.0,-11.866999626159668,0.0170000009238719,3
15_48_15,-12.5,-12.36400032043457,0.0149999996647238,3
15_48_16,-13.0,-12.864999771118164,0.0140000004321336,3
15_48_17,-13.5,-13.362000465393066,0.0140000004321336,3
15_48_18,-14.0,-13.861000061035156,0.0160000007599592,3
15_48_19,-14.5,-14.357999801635742,0.0120000001043081,3
15_48_19,-15.0,-14.859000205993652,0.0149999996647238,3
15_48_20,-15.5,-15.357000350952148,0.0130000002682209,3
15_48_21,-16.0,-15.857000350952148,0.0120000001043081,3
15_48_22,-16.5,-16.35300064086914,0.0109999999403953,3
15_48_23,-17.0,-16.854000091552734,0.0089999996125698,3
15_48_23,-17.5,-17.351999282836914,0.0070000002160668,3
15_48_24,-18.0,-17.85300064086914,0.0089999996125698,3
15_48_25,-18.5,-18.349000930786133,0.0049999998882412,3
15_48_26,-19.0,-18.85099983215332,0.006000000052154,3
15_48_27,-19.5,-19.349000930786133,0.0010000000474974,3
15_48_27,-20.0,-19.849000930786133,0.003000000026077,3
15_48_28,-20.5,-20.347000122070312,0.0010000000474974,3
15_48_29,-21.0,-20.847999572753903,0.0010000000474974,3
15_48_30,-21.5,-21.347000122070312,0.0020000000949949,3
15_48_31,-22.0,-21.84600067138672,0.0010000000474974,3
15_48_31,-22.5,-22.3439998626709,0.0040000001899898,3
15_48_32,-23.0,-22.84600067138672,0.003000000026077,3
15_48_33,-23.5,-23.343000411987305,0.0070000002160668,3
15_48_34,-24.0,-23.8439998626709,0.0070000002160668,3
15_48_35,-24.5,-24.34199905395508,0.0099999997764825,3
15_48_35,-25.0,-24.84000015258789,0.0099999997764825,3
15_48_36,-25.5,-25.339000701904297,0.0130000002682209,3
15_48_37,-26.0,-25.84000015258789,0.0120000001043081,3
15_48_38,-26.5,-26.336000442504883,0.0160000007599592,3
15_48_39,-27.0,-26.836000442504883,0.0179999992251396,3
15_48_39,-27.5,-27.333999633789062,0.0170000009238719,3
15_48_40,-28.0,-27.833999633789062,0.0230000000447034,3
15_48_41,-28.5,-28.33099937438965,0.0219999998807907,3
15_48_42,-29.0,-28.83300018310547,0.0230000000447034,3
15_48_43,-29.5,-29.32900047302246,0.0260000005364418,3
15_48_43,-30.0,-29.82999992370605,0.0260000005364418,3
15_48_44,-30.5,-30.32900047302246,0.0299999993294477,3
15_48_45,-31.0,-30.832000732421875,0.0299999993294477,3
15_48_46,-31.5,-31.327999114990234,0.0359999984502792,3
